dataset_size,epsilon,result,evaluation_tool,tool,sd,query,time
9000,3.0,0.04043173488891159,,smartnoise,,avg_ppeducat,509.7389262384237
9358,0.1,1.0696861183194672,,smartnoise,,avg_ppeducat,501.47681689510523
9358,0.25,0.3869804782628876,,smartnoise,,avg_ppeducat,502.86763779021106
9358,0.5,0.14871507347872948,,smartnoise,,avg_ppeducat,505.2465130085115
9358,0.75,0.09490304196736866,,smartnoise,,avg_ppeducat,501.32129865288385
9358,1.0,0.0980298543395838,,smartnoise,,avg_ppeducat,499.7626739172914
9358,1.25,0.10791221071152822,,smartnoise,,avg_ppeducat,497.10550189754986
9358,1.5,0.1123437720982785,,smartnoise,,avg_ppeducat,523.3097434439802
9358,1.75,0.07217276322405759,,smartnoise,,avg_ppeducat,494.85696485166056
9358,2.0,0.04561197977290685,,smartnoise,,avg_ppeducat,489.54931887980575
9358,2.25,0.0711888501472485,,smartnoise,,avg_ppeducat,512.4347384719008
9358,2.5,0.057191073881017546,,smartnoise,,avg_ppeducat,506.46644774082745
9358,2.75,0.038576314060404994,,smartnoise,,avg_ppeducat,488.0253631033627
9358,3.0,0.04304120165167321,,smartnoise,,avg_ppeducat,489.6597480320384
1000,0.1,8.545304824536695,,smartnoise,,avg_ppincimp,454.34627349354633
1000,0.25,3.133709173913905,,smartnoise,,avg_ppincimp,456.43243724076063
1000,0.5,2.347268231620958,,smartnoise,,avg_ppincimp,453.261763908524
1000,0.75,1.7587364319128718,,smartnoise,,avg_ppincimp,464.1989290466322
1000,1.0,0.9869392057899131,,smartnoise,,avg_ppincimp,440.91353013160386
1000,1.25,0.8422059646996194,,smartnoise,,avg_ppincimp,468.4491485563189
1000,1.5,1.1969951327607535,,smartnoise,,avg_ppincimp,471.5028310143077
1000,1.75,0.8340333098124878,,smartnoise,,avg_ppincimp,468.39293104917436
1000,2.0,0.5962026946190822,,smartnoise,,avg_ppincimp,458.1406309425172
1000,2.25,0.5535306172471028,,smartnoise,,avg_ppincimp,478.02597326634907
1000,2.5,0.39813583325084373,,smartnoise,,avg_ppincimp,444.1004749288998
1000,2.75,0.39737645695271373,,smartnoise,,avg_ppincimp,465.23018707754585
1000,3.0,0.4226141263521466,,smartnoise,,avg_ppincimp,466.9421620182994
2000,0.1,4.419441036988233,,smartnoise,,avg_ppincimp,458.8407383435756
2000,0.25,2.038347193876156,,smartnoise,,avg_ppincimp,449.3277577015154
2000,0.5,1.3724114849680848,,smartnoise,,avg_ppincimp,1241.9811119673277
2000,0.75,0.593357281366501,,smartnoise,,avg_ppincimp,449.3928807371252
2000,1.0,0.6551942494331967,,smartnoise,,avg_ppincimp,467.7190307326792
2000,1.25,0.4472282123479878,,smartnoise,,avg_ppincimp,466.37349392374887
2000,1.5,0.4627737669194691,,smartnoise,,avg_ppincimp,466.3904654806781
2000,1.75,0.3539269681930448,,smartnoise,,avg_ppincimp,463.13895698938126
2000,2.0,0.23424630315279632,,smartnoise,,avg_ppincimp,467.80537317177703
2000,2.25,0.27221876165393216,,smartnoise,,avg_ppincimp,475.12198318805076
2000,2.5,0.2611855769781703,,smartnoise,,avg_ppincimp,466.3145950585477
2000,2.75,0.1879310287288381,,smartnoise,,avg_ppincimp,490.41317067860746
2000,3.0,0.17881395156419733,,smartnoise,,avg_ppincimp,479.28116456500237
3000,0.1,3.7414016954195946,,smartnoise,,avg_ppincimp,476.52307931606356
3000,0.25,1.9830865378315607,,smartnoise,,avg_ppincimp,463.05083564740704
3000,0.5,0.9462179593821239,,smartnoise,,avg_ppincimp,464.65585803011777
3000,0.75,0.4421885407997335,,smartnoise,,avg_ppincimp,467.62041408964006
3000,1.0,0.3598737452629507,,smartnoise,,avg_ppincimp,462.5547824673275
3000,1.25,0.2763461922205741,,smartnoise,,avg_ppincimp,460.5823935833927
3000,1.5,0.25983663678366953,,smartnoise,,avg_ppincimp,456.18552011590685
3000,1.75,0.24129996663576292,,smartnoise,,avg_ppincimp,1203.135313409628
3000,2.0,0.23285248326673233,,smartnoise,,avg_ppincimp,455.22473625138326
3000,2.25,0.1401112587768185,,smartnoise,,avg_ppincimp,462.25109051589516
3000,2.5,0.17290889025276265,,smartnoise,,avg_ppincimp,483.00487635423826
3000,2.75,0.13426526391822133,,smartnoise,,avg_ppincimp,463.99675249327925
3000,3.0,0.14387750792296197,,smartnoise,,avg_ppincimp,447.28006718079837
4000,0.1,2.755667868170761,,smartnoise,,avg_ppincimp,459.7190705635133
4000,0.25,1.3707167059005336,,smartnoise,,avg_ppincimp,455.9736445971964
4000,0.5,0.6477777739326901,,smartnoise,,avg_ppincimp,451.46823087907205
4000,0.75,0.3491827757728641,,smartnoise,,avg_ppincimp,457.9831095282298
4000,1.0,0.32579879401816636,,smartnoise,,avg_ppincimp,457.39670731911735
4000,1.25,0.23053422860550773,,smartnoise,,avg_ppincimp,470.0013032617093
4000,1.5,0.19749031800198577,,smartnoise,,avg_ppincimp,488.80079208843136
4000,1.75,0.18116556269547535,,smartnoise,,avg_ppincimp,467.3395140700385
4000,2.0,0.11831025535281588,,smartnoise,,avg_ppincimp,468.78556134452924
4000,2.25,0.15020552746891283,,smartnoise,,avg_ppincimp,545.8804965911138
4000,2.5,0.14686432841065453,,smartnoise,,avg_ppincimp,516.2627069595035
4000,2.75,0.09494026734324447,,smartnoise,,avg_ppincimp,484.7926362768485
4000,3.0,0.11310844019665525,,smartnoise,,avg_ppincimp,465.7228259490518
5000,0.1,2.245637048700542,,smartnoise,,avg_ppincimp,1222.133051685262
5000,0.25,0.9132331466158103,,smartnoise,,avg_ppincimp,490.0262019014071
5000,0.5,0.45481451838902665,,smartnoise,,avg_ppincimp,491.78517196781115
5000,0.75,0.40634889417580633,,smartnoise,,avg_ppincimp,497.9397030151576
5000,1.0,0.2760804580156047,,smartnoise,,avg_ppincimp,493.1541420548331
5000,1.25,0.21723719541280984,,smartnoise,,avg_ppincimp,492.00626381639375
5000,1.5,0.19744690368891604,,smartnoise,,avg_ppincimp,517.529922089235
5000,1.75,0.148181590971016,,smartnoise,,avg_ppincimp,495.71328043404003
5000,2.0,0.16117171902063884,,smartnoise,,avg_ppincimp,487.69784228956814
5000,2.25,0.14807327038781826,,smartnoise,,avg_ppincimp,484.40781577969244
5000,2.5,0.1008032417583937,,smartnoise,,avg_ppincimp,488.95517751661356
5000,2.75,0.08048369709261755,,smartnoise,,avg_ppincimp,492.3483310816661
5000,3.0,0.08003261637265179,,smartnoise,,avg_ppincimp,490.57296641520895
6000,0.1,1.455917172248511,,smartnoise,,avg_ppincimp,420.7952346677947
6000,0.25,0.7118422148363996,,smartnoise,,avg_ppincimp,418.8248912092117
6000,0.5,0.4269988005663302,,smartnoise,,avg_ppincimp,429.12634669802696
6000,0.75,0.36161443234871027,,smartnoise,,avg_ppincimp,417.1881132261779
6000,1.0,0.21485947374316564,,smartnoise,,avg_ppincimp,439.70673593588236
6000,1.25,0.18223827243643734,,smartnoise,,avg_ppincimp,1013.9937374769602
6000,1.5,0.13281896278548436,,smartnoise,,avg_ppincimp,410.5902549626877
6000,1.75,0.13290899579689266,,smartnoise,,avg_ppincimp,401.36078029577857
6000,2.0,0.07453804533676922,,smartnoise,,avg_ppincimp,418.86551094757624
6000,2.25,0.13455682653711962,,smartnoise,,avg_ppincimp,430.11937639798924
6000,2.5,0.09237635698935118,,smartnoise,,avg_ppincimp,429.1895040410732
6000,2.75,0.08110800924180488,,smartnoise,,avg_ppincimp,434.9972208673769
6000,3.0,0.0605919020285814,,smartnoise,,avg_ppincimp,424.9245298882732
7000,0.1,1.8313432460772499,,smartnoise,,avg_ppincimp,491.88568021497866
7000,0.25,0.7389508028460389,,smartnoise,,avg_ppincimp,514.7609870597043
7000,0.5,0.40633697481598335,,smartnoise,,avg_ppincimp,495.61538023192276
7000,0.75,0.279983660877048,,smartnoise,,avg_ppincimp,482.4101078900409
7000,1.0,0.16261908379491866,,smartnoise,,avg_ppincimp,493.6521242262013
7000,1.25,0.12250047736206274,,smartnoise,,avg_ppincimp,490.54814093557485
7000,1.5,0.1501764273887866,,smartnoise,,avg_ppincimp,486.3859369744019
7000,1.75,0.09797830820381712,,smartnoise,,avg_ppincimp,484.1003063386479
7000,2.0,0.08479226165665174,,smartnoise,,avg_ppincimp,479.9979487463746
7000,2.25,0.05859643159181722,,smartnoise,,avg_ppincimp,496.2019135030639
7000,2.5,0.05844075124184128,,smartnoise,,avg_ppincimp,503.0430341241046
7000,2.75,0.08105640075201345,,smartnoise,,avg_ppincimp,1196.6718525902525
7000,3.0,0.03934821221591901,,smartnoise,,avg_ppincimp,500.1886407714001
8000,0.1,1.1007634685673864,,smartnoise,,avg_ppincimp,520.8483122087416
8000,0.25,0.5728485286107903,,smartnoise,,avg_ppincimp,485.6864260404303
8000,0.5,0.30382056500922294,,smartnoise,,avg_ppincimp,481.6715124196411
8000,0.75,0.14195081086825892,,smartnoise,,avg_ppincimp,485.21108737019495
8000,1.0,0.16042280719705254,,smartnoise,,avg_ppincimp,490.43000564589494
8000,1.25,0.10782474226032973,,smartnoise,,avg_ppincimp,509.068464340716
8000,1.5,0.14804740472320913,,smartnoise,,avg_ppincimp,514.2345085303044
8000,1.75,0.11425895214793311,,smartnoise,,avg_ppincimp,497.2416656789619
8000,2.0,0.10292897763059683,,smartnoise,,avg_ppincimp,520.2241264513651
8000,2.25,0.08036089137763591,,smartnoise,,avg_ppincimp,492.79863862821907
8000,2.5,0.054886005483041116,,smartnoise,,avg_ppincimp,494.5451003652307
8000,2.75,0.06720153142446653,,smartnoise,,avg_ppincimp,488.9370394697451
8000,3.0,0.05967175633703017,,smartnoise,,avg_ppincimp,497.808733479048
9000,0.1,1.164734364582272,,smartnoise,,avg_ppincimp,513.0581615901987
9000,0.25,0.4585245408984928,,smartnoise,,avg_ppincimp,518.6467388993311
9000,0.5,0.27335083358438445,,smartnoise,,avg_ppincimp,523.6782213315171
9000,0.75,0.17519912883600108,,smartnoise,,avg_ppincimp,1119.8148564138296
9000,1.0,0.14322248679850286,,smartnoise,,avg_ppincimp,537.4176079283073
9000,1.25,0.13379579506090983,,smartnoise,,avg_ppincimp,538.3477308560066
9000,1.5,0.10357416891775312,,smartnoise,,avg_ppincimp,520.6752499655978
9000,1.75,0.07085305311791433,,smartnoise,,avg_ppincimp,506.60481729043426
9000,2.0,0.0870816258697544,,smartnoise,,avg_ppincimp,511.95915608734055
9000,2.25,0.05854946812195972,,smartnoise,,avg_ppincimp,525.6276541940797
9000,2.5,0.05371305826939595,,smartnoise,,avg_ppincimp,515.1397309557108
9000,2.75,0.03555329657603889,,smartnoise,,avg_ppincimp,510.4950432988739
9000,3.0,0.050893493081402216,,smartnoise,,avg_ppincimp,511.90876534887065
9358,0.1,1.5362319439821863,,smartnoise,,avg_ppincimp,505.8191568025627
9358,0.25,0.47275332377212376,,smartnoise,,avg_ppincimp,530.4351293088392
9358,0.5,0.24068077307994284,,smartnoise,,avg_ppincimp,512.5889736220481
9358,0.75,0.14090334624016895,,smartnoise,,avg_ppincimp,534.4172515961782
9358,1.0,0.12292070630984303,,smartnoise,,avg_ppincimp,519.8433954643214
9358,1.25,0.09212048873630692,,smartnoise,,avg_ppincimp,509.71330992194066
9358,1.5,0.11149436491097145,,smartnoise,,avg_ppincimp,515.4787018961114
9358,1.75,0.07557935476526843,,smartnoise,,avg_ppincimp,509.39884632584017
9358,2.0,0.07194169516857206,,smartnoise,,avg_ppincimp,519.6902081331581
9358,2.25,0.07743823624205344,,smartnoise,,avg_ppincimp,514.9908724379623
9358,2.5,0.056907264037650944,,smartnoise,,avg_ppincimp,1142.999085190974
9358,2.75,0.053248763710256046,,smartnoise,,avg_ppincimp,517.1618544114033
9358,3.0,0.04494934393821597,,smartnoise,,avg_ppincimp,507.15193207337387
1000,0.1,16.72793350953081,,smartnoise,,avg_q1,475.31798254891663
1000,0.25,5.93457609694651,,smartnoise,,avg_q1,454.21406185381363
1000,0.5,2.9445304251919566,,smartnoise,,avg_q1,456.10815330878324
1000,0.75,2.9318691718097742,,smartnoise,,avg_q1,461.3673648238838
1000,1.0,1.6079832935848395,,smartnoise,,avg_q1,452.71414649795247
1000,1.25,1.4766163352253945,,smartnoise,,avg_q1,475.4530358240678
1000,1.5,1.0397318023750466,,smartnoise,,avg_q1,473.2884606735021
1000,1.75,0.7667492857833147,,smartnoise,,avg_q1,447.0254233547588
1000,2.0,0.8725030853540652,,smartnoise,,avg_q1,466.90363676649326
1000,2.25,0.5222195465020927,,smartnoise,,avg_q1,446.7386004947831
1000,2.5,0.5189396216811112,,smartnoise,,avg_q1,443.0718568139571
1000,2.75,0.4789894853166895,,smartnoise,,avg_q1,433.68849870415085
1000,3.0,0.4290187501380108,,smartnoise,,avg_q1,439.3984000325144
2000,0.1,5.964050003755721,,smartnoise,,avg_q1,447.37778696671546
2000,0.25,2.3437690762673755,,smartnoise,,avg_q1,454.09095368948897
2000,0.5,1.3600369669950598,,smartnoise,,avg_q1,460.728958642111
2000,0.75,1.218056134955842,,smartnoise,,avg_q1,465.58197309505766
2000,1.0,0.7898860100400701,,smartnoise,,avg_q1,1154.483786178064
2000,1.25,0.615448540996273,,smartnoise,,avg_q1,459.6901055087688
2000,1.5,0.4729948041646308,,smartnoise,,avg_q1,460.0057124629525
2000,1.75,0.3736890792989047,,smartnoise,,avg_q1,463.7831245663927
2000,2.0,0.3696389494773379,,smartnoise,,avg_q1,462.17336075138115
2000,2.25,0.27336978579605886,,smartnoise,,avg_q1,447.5315095611598
2000,2.5,0.33032709205579674,,smartnoise,,avg_q1,460.39635634784526
2000,2.75,0.27997868088219535,,smartnoise,,avg_q1,462.752783498637
2000,3.0,0.22422296050604362,,smartnoise,,avg_q1,448.18581934851005
3000,0.1,5.125048719730942,,smartnoise,,avg_q1,431.95577745978267
3000,0.25,1.7724443596693835,,smartnoise,,avg_q1,455.80115406571855
3000,0.5,1.2982109122473413,,smartnoise,,avg_q1,469.99204103441394
3000,0.75,0.6566386213635335,,smartnoise,,avg_q1,443.49765071860725
3000,1.0,0.44871801184211396,,smartnoise,,avg_q1,446.29728548178156
3000,1.25,0.35766706120679154,,smartnoise,,avg_q1,453.2361875906926
3000,1.5,0.42251776513484285,,smartnoise,,avg_q1,439.57249520230766
3000,1.75,0.20545572690118552,,smartnoise,,avg_q1,1080.9612498901442
3000,2.0,0.26428486057698475,,smartnoise,,avg_q1,437.87300634794167
3000,2.25,0.2204466640827641,,smartnoise,,avg_q1,426.25565643292964
3000,2.5,0.1925926633487471,,smartnoise,,avg_q1,432.42282499456286
3000,2.75,0.20704188397579643,,smartnoise,,avg_q1,430.64865172313506
3000,3.0,0.20442837085533003,,smartnoise,,avg_q1,440.14075201875363
4000,0.1,4.152626127258989,,smartnoise,,avg_q1,365.20323792944026
4000,0.25,1.1194775444267504,,smartnoise,,avg_q1,381.30576363054064
4000,0.5,0.8479332865381913,,smartnoise,,avg_q1,365.3774862177744
4000,0.75,0.613082828288701,,smartnoise,,avg_q1,379.1275194594583
4000,1.0,0.2844633301970265,,smartnoise,,avg_q1,377.6965123157398
4000,1.25,0.2651126177858364,,smartnoise,,avg_q1,381.85269581585567
4000,1.5,0.21968607474355142,,smartnoise,,avg_q1,518.857256996835
4000,1.75,0.1764823623678179,,smartnoise,,avg_q1,763.6713122745685
4000,2.0,0.15637016779289825,,smartnoise,,avg_q1,450.7630340520445
4000,2.25,0.16480466661751242,,smartnoise,,avg_q1,449.2300585307788
4000,2.5,0.13005539127213678,,smartnoise,,avg_q1,413.11214992969525
4000,2.75,0.1765875518715128,,smartnoise,,avg_q1,411.21928960523314
4000,3.0,0.11991789944129543,,smartnoise,,avg_q1,937.7470069064995
5000,0.1,2.432376180915819,,smartnoise,,avg_q1,502.35399959107315
5000,0.25,1.1348206974581732,,smartnoise,,avg_q1,515.321468784272
5000,0.5,0.6490523774117721,,smartnoise,,avg_q1,495.55847126800677
5000,0.75,0.4073471045364579,,smartnoise,,avg_q1,510.9167911304577
5000,1.0,0.27349800015521236,,smartnoise,,avg_q1,500.9779928270291
5000,1.25,0.2176852624780408,,smartnoise,,avg_q1,503.40773429742063
5000,1.5,0.25815407370994153,,smartnoise,,avg_q1,503.68480229896005
5000,1.75,0.1686059173485131,,smartnoise,,avg_q1,500.25388937442744
5000,2.0,0.19186432141945267,,smartnoise,,avg_q1,512.6103441631243
5000,2.25,0.126505648167497,,smartnoise,,avg_q1,526.18686888947
5000,2.5,0.11194104700515607,,smartnoise,,avg_q1,493.8390006048964
5000,2.75,0.1430154423363129,,smartnoise,,avg_q1,491.845217983843
5000,3.0,0.09967553498811167,,smartnoise,,avg_q1,493.26236609280943
6000,0.1,2.107234800284385,,smartnoise,,avg_q1,380.7368826486189
6000,0.25,0.6446232036488578,,smartnoise,,avg_q1,368.70283189201666
6000,0.5,0.6698957998597723,,smartnoise,,avg_q1,819.1196918955891
6000,0.75,0.32867804207177653,,smartnoise,,avg_q1,348.30943927981394
6000,1.0,0.30245073184512816,,smartnoise,,avg_q1,364.7342923175461
6000,1.25,0.2048957570604748,,smartnoise,,avg_q1,367.1383780598163
6000,1.5,0.16338771840886385,,smartnoise,,avg_q1,384.2227096558888
6000,1.75,0.18194818102094182,,smartnoise,,avg_q1,357.75498485681874
6000,2.0,0.14622047571617247,,smartnoise,,avg_q1,355.5685892297924
6000,2.25,0.12328367847943146,,smartnoise,,avg_q1,368.87743557604983
6000,2.5,0.10042470473584537,,smartnoise,,avg_q1,357.69065559454367
6000,2.75,0.10682482075328648,,smartnoise,,avg_q1,372.65034018981027
6000,3.0,0.08178143130725629,,smartnoise,,avg_q1,379.33484561676016
7000,0.1,2.126976045090519,,smartnoise,,avg_q1,528.3960724118887
7000,0.25,1.1992513825529427,,smartnoise,,avg_q1,519.7437335923703
7000,0.5,0.5757930898596788,,smartnoise,,avg_q1,506.4878279678803
7000,0.75,0.271325518063112,,smartnoise,,avg_q1,514.5537101693202
7000,1.0,0.2230733137330091,,smartnoise,,avg_q1,501.9208645870783
7000,1.25,0.20076931005062187,,smartnoise,,avg_q1,492.75560159636694
7000,1.5,0.16649741689802555,,smartnoise,,avg_q1,481.84464850693587
7000,1.75,0.10228837879479083,,smartnoise,,avg_q1,1102.794122742725
7000,2.0,0.0961364978973765,,smartnoise,,avg_q1,489.681629373521
7000,2.25,0.11382257642454864,,smartnoise,,avg_q1,482.6464755322819
7000,2.5,0.11018375558468954,,smartnoise,,avg_q1,502.30333272923593
7000,2.75,0.0860625731722391,,smartnoise,,avg_q1,491.9764547478513
7000,3.0,0.08062817242971403,,smartnoise,,avg_q1,493.0714151235891
8000,0.1,1.7373237484170259,,smartnoise,,avg_q1,506.99917319904995
8000,0.25,0.6936485500807112,,smartnoise,,avg_q1,511.14644083312095
8000,0.5,0.3375037827991475,,smartnoise,,avg_q1,496.5716798603973
8000,0.75,0.18973495210196645,,smartnoise,,avg_q1,494.9584372022299
8000,1.0,0.17545732972761516,,smartnoise,,avg_q1,506.88250878599933
8000,1.25,0.12087762504588398,,smartnoise,,avg_q1,501.37082859119903
8000,1.5,0.0818438891042345,,smartnoise,,avg_q1,507.92464395734146
8000,1.75,0.10387333958745215,,smartnoise,,avg_q1,494.1246274042477
8000,2.0,0.07279234744472518,,smartnoise,,avg_q1,491.3611064533181
8000,2.25,0.09895846778673488,,smartnoise,,avg_q1,499.9876005990859
8000,2.5,0.09764329694743958,,smartnoise,,avg_q1,1104.385372322162
8000,2.75,0.04977570454466005,,smartnoise,,avg_q1,508.6672952522684
8000,3.0,0.05045246708583346,,smartnoise,,avg_q1,509.63392643577026
9000,0.1,1.512602819730039,,smartnoise,,avg_q1,442.79749409272966
9000,0.25,0.5972282671156698,,smartnoise,,avg_q1,445.59317769557845
9000,0.5,0.3911177877286339,,smartnoise,,avg_q1,427.4347193013819
9000,0.75,0.2492567349632072,,smartnoise,,avg_q1,444.5121665403077
9000,1.0,0.12159306304003309,,smartnoise,,avg_q1,433.7454054109262
9000,1.25,0.16079587203884624,,smartnoise,,avg_q1,433.1477892769936
9000,1.5,0.1264020978392718,,smartnoise,,avg_q1,433.0713786572749
9000,1.75,0.12036565311711697,,smartnoise,,avg_q1,453.0460187063918
9000,2.0,0.07379280634743787,,smartnoise,,avg_q1,443.99574190143085
9000,2.25,0.0947791292906592,,smartnoise,,avg_q1,439.16181985209244
9000,2.5,0.0846038175837194,,smartnoise,,avg_q1,428.94863450828655
9000,2.75,0.06596645707748783,,smartnoise,,avg_q1,447.17684522811993
9000,3.0,0.0632244976757493,,smartnoise,,avg_q1,463.0705387059251
9358,0.1,1.3367740981654335,,smartnoise,,avg_q1,540.7132138017186
9358,0.25,0.7464431695913479,,smartnoise,,avg_q1,517.002856863651
9358,0.5,0.35585187428619797,,smartnoise,,avg_q1,508.1023793735159
9358,0.75,0.19619504440417712,,smartnoise,,avg_q1,1055.373480269977
9358,1.0,0.13450727120870543,,smartnoise,,avg_q1,528.8275702591674
9358,1.25,0.16246949803138466,,smartnoise,,avg_q1,521.2822555610398
9358,1.5,0.08326959121334501,,smartnoise,,avg_q1,512.830545262114
9358,1.75,0.08698885961492506,,smartnoise,,avg_q1,514.5832473542139
9358,2.0,0.10683939811538819,,smartnoise,,avg_q1,510.4003166685102
9358,2.25,0.07798643684936053,,smartnoise,,avg_q1,533.7377587213475
9358,2.5,0.07197561026780525,,smartnoise,,avg_q1,511.87690313540077
9358,2.75,0.0529075580718166,,smartnoise,,avg_q1,501.6246037199186
9358,3.0,0.04221266416752377,,smartnoise,,avg_q1,512.2691950870781
1000,0.1,71.75097194240237,,smartnoise,,avg_q2,394.7697205142415
1000,0.25,18.917945257547508,,smartnoise,,avg_q2,380.29550589687926
1000,0.5,10.987294339349308,,smartnoise,,avg_q2,377.69520804247884
1000,0.75,6.635623453675649,,smartnoise,,avg_q2,375.98231013119334
1000,1.0,6.487086513446118,,smartnoise,,avg_q2,373.63507167289623
1000,1.25,5.474541271210557,,smartnoise,,avg_q2,385.4952453154376
1000,1.5,3.0627180074322236,,smartnoise,,avg_q2,1054.639267285619
1000,1.75,2.683735418372581,,smartnoise,,avg_q2,381.902641040581
1000,2.0,3.501280196825534,,smartnoise,,avg_q2,386.6781519917846
1000,2.25,2.8415536161419364,,smartnoise,,avg_q2,413.98931941763414
1000,2.5,2.0188456426094317,,smartnoise,,avg_q2,471.7500541347938
1000,2.75,2.7920693162853234,,smartnoise,,avg_q2,392.8991555938792
1000,3.0,1.8095918684440129,,smartnoise,,avg_q2,393.9494582071576
2000,0.1,29.158943878169687,,smartnoise,,avg_q2,493.4569217003194
2000,0.25,7.781873821358665,,smartnoise,,avg_q2,487.5785691569381
2000,0.5,4.645042174066586,,smartnoise,,avg_q2,465.2785186168444
2000,0.75,4.394419641206363,,smartnoise,,avg_q2,476.38336027505136
2000,1.0,3.4430189327360785,,smartnoise,,avg_q2,470.3783392670263
2000,1.25,2.51659280216456,,smartnoise,,avg_q2,503.7325595049781
2000,1.5,2.4565962862681725,,smartnoise,,avg_q2,463.8987212888327
2000,1.75,1.3454673778645625,,smartnoise,,avg_q2,459.9212506187467
2000,2.0,1.2397090941077433,,smartnoise,,avg_q2,455.72964884615584
2000,2.25,1.5003316277952599,,smartnoise,,avg_q2,451.86559845009964
2000,2.5,1.2926424290844185,,smartnoise,,avg_q2,455.5212852239131
2000,2.75,1.1203504776653417,,smartnoise,,avg_q2,438.8723409273287
2000,3.0,0.8227306467440937,,smartnoise,,avg_q2,1163.538342499775
3000,0.1,14.94249984272967,,smartnoise,,avg_q2,467.2432748087688
3000,0.25,6.496926433762074,,smartnoise,,avg_q2,482.2038293256077
3000,0.5,2.92347168813769,,smartnoise,,avg_q2,454.0241152124278
3000,0.75,3.7719660140662277,,smartnoise,,avg_q2,454.24309575138057
3000,1.0,2.358117228112144,,smartnoise,,avg_q2,458.45057465885776
3000,1.25,1.4229224221064585,,smartnoise,,avg_q2,471.1444078970416
3000,1.5,1.7593867778648182,,smartnoise,,avg_q2,488.6070066978178
3000,1.75,1.4252304420190183,,smartnoise,,avg_q2,464.6562461855286
3000,2.0,1.0636801621873402,,smartnoise,,avg_q2,459.2759871742871
3000,2.25,0.973670353139958,,smartnoise,,avg_q2,453.45610202300827
3000,2.5,0.6192799499398527,,smartnoise,,avg_q2,452.86751627412787
3000,2.75,0.6615018103766441,,smartnoise,,avg_q2,474.3611578772339
3000,3.0,0.44878033669542167,,smartnoise,,avg_q2,474.2034401014921
4000,0.1,14.987484651665955,,smartnoise,,avg_q2,466.3186465879344
4000,0.25,5.099212431691681,,smartnoise,,avg_q2,472.0464856132445
4000,0.5,3.47696467368169,,smartnoise,,avg_q2,495.4100222037596
4000,0.75,1.7106567860828341,,smartnoise,,avg_q2,467.1698401507276
4000,1.0,1.4540470398057868,,smartnoise,,avg_q2,478.50080978326196
4000,1.25,1.105366234352505,,smartnoise,,avg_q2,474.370752917111
4000,1.5,0.7654704207011879,,smartnoise,,avg_q2,476.1134967049011
4000,1.75,0.9187744016352756,,smartnoise,,avg_q2,473.863350549877
4000,2.0,0.6114012104587722,,smartnoise,,avg_q2,479.6201147847184
4000,2.25,0.5400749913015558,,smartnoise,,avg_q2,482.8015400234337
4000,2.5,0.6365494592079601,,smartnoise,,avg_q2,494.2705369996081
4000,2.75,0.6993969666002542,,smartnoise,,avg_q2,470.3362455725397
4000,3.0,0.5818782114392229,,smartnoise,,avg_q2,455.0410307553373
5000,0.1,12.782332035376804,,smartnoise,,avg_q2,440.31448764104636
5000,0.25,3.8360625236093098,,smartnoise,,avg_q2,427.8028343414165
5000,0.5,2.34998264301726,,smartnoise,,avg_q2,434.59501521499215
5000,0.75,1.523494720208416,,smartnoise,,avg_q2,437.830068962613
5000,1.0,0.9924485305656212,,smartnoise,,avg_q2,433.51149642028383
5000,1.25,0.8961654577516693,,smartnoise,,avg_q2,439.0312355597438
5000,1.5,0.6465149823990082,,smartnoise,,avg_q2,438.43130738100785
5000,1.75,0.5339931546277094,,smartnoise,,avg_q2,1098.2375121744697
5000,2.0,0.4814609414208255,,smartnoise,,avg_q2,443.3546032849781
5000,2.25,0.3917469997655894,,smartnoise,,avg_q2,443.7149163016793
5000,2.5,0.41466008008425365,,smartnoise,,avg_q2,429.5139466875259
5000,2.75,0.2792171197754226,,smartnoise,,avg_q2,424.51126596173293
5000,3.0,0.3083113910690477,,smartnoise,,avg_q2,432.8188964957287
6000,0.1,8.139737962735378,,smartnoise,,avg_q2,475.8654879579957
6000,0.25,2.954423875295653,,smartnoise,,avg_q2,471.88486129087784
6000,0.5,1.7817311893705527,,smartnoise,,avg_q2,475.82204834705124
6000,0.75,0.9775832752847371,,smartnoise,,avg_q2,475.9118793147586
6000,1.0,0.9210084406224511,,smartnoise,,avg_q2,464.9476421142443
6000,1.25,0.6342760866309948,,smartnoise,,avg_q2,489.24520165133265
6000,1.5,0.539458808558097,,smartnoise,,avg_q2,488.70533076560065
6000,1.75,0.34093510562981527,,smartnoise,,avg_q2,472.88264287681966
6000,2.0,0.371272450148874,,smartnoise,,avg_q2,484.3937843218028
6000,2.25,0.38036808671428923,,smartnoise,,avg_q2,481.66664134395995
6000,2.5,0.37304530159909066,,smartnoise,,avg_q2,481.67780970639933
6000,2.75,0.3624114861557952,,smartnoise,,avg_q2,480.8661243317844
6000,3.0,0.24255782079444663,,smartnoise,,avg_q2,480.95679250219075
7000,0.1,6.916019266541765,,smartnoise,,avg_q2,447.69376286360625
7000,0.25,3.2397833709606796,,smartnoise,,avg_q2,436.19180879651316
7000,0.5,1.6692965003544682,,smartnoise,,avg_q2,443.2285933172196
7000,0.75,1.0208886673470705,,smartnoise,,avg_q2,455.33388975001196
7000,1.0,0.7582546593293642,,smartnoise,,avg_q2,442.39486324048806
7000,1.25,0.5498161589242756,,smartnoise,,avg_q2,446.17136607505864
