query,dataset_size,epsilon,result,tool,time
histogram_q12_8,1000,0.75,0.21801853479544117,google_dp,26.873455904140876
histogram_q12_8,1000,1.0,0.07267284493181372,google_dp,29.466081986484994
histogram_q12_8,1000,1.25,0.0,google_dp,31.616236992904962
histogram_q12_8,1000,1.5,0.07267284493181372,google_dp,30.076657226253218
histogram_q12_8,1000,1.75,0.14534568986362745,google_dp,37.42663785711726
histogram_q12_8,1000,2.0,0.0,google_dp,22.927060834085125
histogram_q12_8,1000,2.25,0.0,google_dp,16.596743202821525
histogram_q12_8,1000,2.5,0.0,google_dp,28.21520218913196
histogram_q12_8,1000,2.75,0.07267284493181372,google_dp,22.272784531444508
histogram_q12_8,1000,3.0,0.0,google_dp,25.67225003114228
histogram_q12_8,2000,0.1,2.672279026377608,google_dp,116.36925706178309
histogram_q12_8,2000,0.25,6.672400293403847,google_dp,102.04622474314431
histogram_q12_8,2000,0.5,1.3518417614912954,google_dp,98.51480323817732
histogram_q12_8,2000,0.75,1.336139513188804,google_dp,101.30400295816686
histogram_q12_8,2000,1.0,1.336139513188804,google_dp,93.24360163943076
histogram_q12_8,2000,1.25,0.036317759691142655,google_dp,103.36911018866435
histogram_q12_8,2000,1.5,1.3341637380878255,google_dp,117.5576519202433
histogram_q12_8,2000,1.75,0.0,google_dp,95.28149400341319
histogram_q12_8,2000,2.0,2.6685746194893825,google_dp,107.16522948885758
histogram_q12_8,2000,2.25,0.0,google_dp,107.38733536029359
histogram_q12_8,2000,2.5,1.3341637380878255,google_dp,92.47395437976171
histogram_q12_8,2000,2.75,0.036317759691142655,google_dp,103.61636832821426
histogram_q12_8,2000,3.0,0.0,google_dp,111.72105953309936
histogram_q12_8,3000,0.1,6.605652896752427,google_dp,29.16498545264202
histogram_q12_8,3000,0.25,0.850727007345378,google_dp,26.90496421523667
histogram_q12_8,3000,0.5,1.644613402756494,google_dp,30.939809851890203
histogram_q12_8,3000,0.75,0.8222171874262181,google_dp,28.786746618627358
histogram_q12_8,3000,1.0,0.8222171874262181,google_dp,32.262506200749264
histogram_q12_8,3000,1.25,0.04853169397299571,google_dp,32.166628392399446
histogram_q12_8,3000,1.5,0.8225751847880245,google_dp,32.7374752065266
histogram_q12_8,3000,1.75,0.04853169397299571,google_dp,35.551309763345614
histogram_q12_8,3000,2.0,0.0,google_dp,32.46101802839152
histogram_q12_8,3000,2.25,0.8222171874262181,google_dp,29.710507242424434
histogram_q12_8,3000,2.5,0.0,google_dp,28.268999024168593
histogram_q12_8,3000,2.75,0.0,google_dp,36.316687538659856
histogram_q12_8,3000,3.0,0.024265846986497856,google_dp,24.50613166893669
histogram_q12_8,4000,0.1,3.6914520801450252,google_dp,125.59878037491976
histogram_q12_8,4000,0.25,5.535345605667702,google_dp,132.13234157384355
histogram_q12_8,4000,0.5,4.304474569437506,google_dp,130.7769619449604
histogram_q12_8,4000,0.75,1.2298856081181377,google_dp,129.08383052587348
histogram_q12_8,4000,1.0,0.6151447862990809,google_dp,125.66209433492712
histogram_q12_8,4000,1.25,1.844626385704037,google_dp,114.74506239145994
histogram_q12_8,4000,1.5,0.03640189349737696,google_dp,115.37793262310021
histogram_q12_8,4000,1.75,0.0,google_dp,132.23053764300434
histogram_q12_8,4000,2.0,0.6148754619013457,google_dp,125.06962804406609
histogram_q12_8,4000,2.25,0.6151447862990809,google_dp,126.99920032073192
histogram_q12_8,4000,2.5,0.0,google_dp,118.26654666519028
histogram_q12_8,4000,2.75,0.0,google_dp,125.9502367481588
histogram_q12_8,4000,3.0,0.0,google_dp,111.82053839022532
histogram_q12_8,5000,0.1,1.8677112086528775,google_dp,139.467268949043
histogram_q12_8,5000,0.25,2.7921635289163094,google_dp,140.46481135114018
histogram_q12_8,5000,0.5,2.3289340442496895,google_dp,140.0057530206935
histogram_q12_8,5000,0.75,0.0,google_dp,125.36858799492421
histogram_q12_8,5000,1.0,0.46543042470407503,google_dp,126.89306147576598
histogram_q12_8,5000,1.25,0.0,google_dp,125.59525044842856
histogram_q12_8,5000,1.5,1.8608073189119672,google_dp,126.22784898825472
histogram_q12_8,5000,1.75,0.0,google_dp,144.35219256231676
histogram_q12_8,5000,2.0,0.4652018297279918,google_dp,140.4619827625164
histogram_q12_8,5000,2.25,0.0,google_dp,123.5277228581977
histogram_q12_8,5000,2.5,0.014585535915564099,google_dp,131.152304122715
histogram_q12_8,5000,2.75,0.0,google_dp,131.66027660086576
histogram_q12_8,5000,3.0,0.014585535915564099,google_dp,141.27360800569468
histogram_q12_8,6000,0.1,0.37101258194135306,google_dp,56.16556469701548
histogram_q12_8,6000,0.25,1.4858464190335663,google_dp,60.835417394895906
histogram_q12_8,6000,0.5,0.3702129744432186,google_dp,59.59375224219351
histogram_q12_8,6000,0.75,0.37340113081895054,google_dp,50.90299966243844
histogram_q12_8,6000,1.0,0.3702129744432186,google_dp,61.31260411125342
histogram_q12_8,6000,1.25,0.37200967440330984,google_dp,64.64286759179436
histogram_q12_8,6000,1.5,0.0,google_dp,56.29417050996708
histogram_q12_8,6000,1.75,0.0,google_dp,60.56139475103465
histogram_q12_8,6000,2.0,0.3702129744432186,google_dp,53.01571790687416
histogram_q12_8,6000,2.25,0.3702129744432186,google_dp,65.88629358286593
histogram_q12_8,6000,2.5,0.0,google_dp,49.10006138751741
histogram_q12_8,6000,2.75,0.0,google_dp,71.27169858638212
histogram_q12_8,6000,3.0,0.0,google_dp,58.98023156801459
histogram_q12_8,7000,0.1,0.19809833150316136,google_dp,69.26760946572197
histogram_q12_8,7000,0.25,0.9731385814233462,google_dp,65.0243001550735
histogram_q12_8,7000,0.5,0.648805597126784,google_dp,70.0497494630947
histogram_q12_8,7000,0.75,0.020852455947701194,google_dp,53.09998090167258
histogram_q12_8,7000,1.0,0.648805597126784,google_dp,62.18057432523191
histogram_q12_8,7000,1.25,0.9730827264035059,google_dp,66.75264173007791
histogram_q12_8,7000,1.5,0.020852455947701194,google_dp,67.09214657667358
histogram_q12_8,7000,1.75,0.0,google_dp,54.10726785444745
histogram_q12_8,7000,2.0,0.0,google_dp,63.32608903271152
histogram_q12_8,7000,2.25,0.32503049714968413,google_dp,62.218461939114235
histogram_q12_8,7000,2.5,0.3243609088011686,google_dp,59.91619734001933
histogram_q12_8,7000,2.75,0.0,google_dp,54.75066006864567
histogram_q12_8,7000,3.0,0.0,google_dp,66.25785822193325
histogram_q12_8,8000,0.1,2.5870403197941467,google_dp,193.26740158634718
histogram_q12_8,8000,0.25,0.28758640127774154,google_dp,184.77805985222565
histogram_q12_8,8000,0.5,0.009119251756339276,google_dp,204.72776446324644
histogram_q12_8,8000,0.75,0.018238503512678552,google_dp,179.13254879597545
histogram_q12_8,8000,1.0,0.5760396530020088,google_dp,184.28410297880924
histogram_q12_8,8000,1.25,0.2874417809701413,google_dp,166.3827056151735
histogram_q12_8,8000,1.5,0.28758640127774154,google_dp,207.15318585149265
histogram_q12_8,8000,1.75,0.0,google_dp,188.94805809555018
histogram_q12_8,8000,2.0,0.0,google_dp,189.15856032638737
histogram_q12_8,8000,2.25,0.0,google_dp,179.83586461112031
histogram_q12_8,8000,2.5,0.009119251756339276,google_dp,183.3467402743232
histogram_q12_8,8000,2.75,0.009119251756339276,google_dp,202.9023264434971
histogram_q12_8,8000,3.0,0.0,google_dp,199.82844025108975
histogram_q12_8,8500,0.1,1.89327676336571,google_dp,85.9088101596325
histogram_q12_8,8500,0.25,2.420990163460265,google_dp,85.80837858950738
histogram_q12_8,8500,0.5,0.5388190563205787,google_dp,90.02384761667018
histogram_q12_8,8500,0.75,1.6131713639236827,google_dp,77.48883869899566
histogram_q12_8,8500,1.0,0.26886189398728044,google_dp,89.69507526407955
histogram_q12_8,8500,1.25,0.008584518407023765,google_dp,96.94506804395799
histogram_q12_8,8500,1.5,0.26886189398728044,google_dp,128.2545237631061
histogram_q12_8,8500,1.75,0.0,google_dp,95.38097341867628
histogram_q12_8,8500,2.0,0.0,google_dp,92.05315351595281
histogram_q12_8,8500,2.25,0.26899890705114055,google_dp,89.40153935456837
histogram_q12_8,8500,2.5,0.537792307596521,google_dp,105.63784590633942
histogram_q12_8,8500,2.75,0.26899890705114055,google_dp,117.7169483465129
histogram_q12_8,8500,3.0,0.0,google_dp,115.7256821553196
histogram_q2,1000,0.1,928.4056068330165,google_dp,109.99688729944359
histogram_q2,1000,0.25,322.4836382125134,google_dp,97.84311637837315
histogram_q2,1000,0.5,228.3568090744437,google_dp,94.34977821029324
histogram_q2,1000,0.75,107.42692887962104,google_dp,91.9275712837376
histogram_q2,1000,1.0,58.733476775843485,google_dp,92.23105376435916
histogram_q2,1000,1.25,41.5703522530325,google_dp,115.99154189084999
histogram_q2,1000,1.5,31.82537771207693,google_dp,101.34568038113511
histogram_q2,1000,1.75,40.27570914564898,google_dp,94.5469031777531
histogram_q2,1000,2.0,42.009728497242364,google_dp,116.13709230700597
histogram_q2,1000,2.25,44.83374875469996,google_dp,96.98746299267822
histogram_q2,1000,2.5,30.276794606695706,google_dp,93.31525380019734
histogram_q2,1000,2.75,27.041446097374255,google_dp,94.65171436788053
histogram_q2,1000,3.0,19.270964283648283,google_dp,97.09557974892455
histogram_q2,2000,0.1,447.41632521872424,google_dp,96.81472521811992
histogram_q2,2000,0.25,282.5107822932132,google_dp,92.42473387847177
histogram_q2,2000,0.5,131.03015756300448,google_dp,83.47075928678635
histogram_q2,2000,0.75,45.545858770192496,google_dp,92.4425888078407
histogram_q2,2000,1.0,38.7498756962596,google_dp,97.30585491969799
histogram_q2,2000,1.25,42.54005629638592,google_dp,89.24522948468977
histogram_q2,2000,1.5,30.727454842024475,google_dp,94.4376403472569
histogram_q2,2000,1.75,32.78234768701909,google_dp,86.6165491664483
histogram_q2,2000,2.0,24.51096783017763,google_dp,98.60204235252075
histogram_q2,2000,2.25,29.75596811577012,google_dp,89.46460496201891
histogram_q2,2000,2.5,23.118979465910286,google_dp,93.32753336980537
histogram_q2,2000,2.75,12.828147722810371,google_dp,97.09579847756821
histogram_q2,2000,3.0,13.729203161943463,google_dp,85.05701171534858
histogram_q2,3000,0.1,614.3253825243121,google_dp,118.35281462440119
histogram_q2,3000,0.25,223.0300106882832,google_dp,112.82010748622733
histogram_q2,3000,0.5,147.65981043656842,google_dp,112.79358300050484
histogram_q2,3000,0.75,67.84355334788572,google_dp,124.38246945747129
histogram_q2,3000,1.0,83.07725079245829,google_dp,121.23666848192632
histogram_q2,3000,1.25,72.36790293075457,google_dp,123.71313613172545
histogram_q2,3000,1.5,42.37270189513435,google_dp,131.08916070342192
histogram_q2,3000,1.75,26.778309538436325,google_dp,127.9581842974024
histogram_q2,3000,2.0,40.951780101790334,google_dp,132.04274256129884
histogram_q2,3000,2.25,38.97470072207155,google_dp,126.14056406325957
histogram_q2,3000,2.5,19.958941019647664,google_dp,127.29484599671498
histogram_q2,3000,2.75,11.63082074552675,google_dp,113.29924891280949
histogram_q2,3000,3.0,32.75762642854927,google_dp,130.7091771350648
histogram_q2,4000,0.1,501.7624015977799,google_dp,90.01905145971045
histogram_q2,4000,0.25,120.14837242023285,google_dp,101.49159793955123
histogram_q2,4000,0.5,100.00989601067162,google_dp,105.12254674457122
histogram_q2,4000,0.75,225.34334321708434,google_dp,108.98583363706204
histogram_q2,4000,1.0,27.533387388769885,google_dp,88.10802213253879
histogram_q2,4000,1.25,48.2731411234708,google_dp,86.51513592860412
histogram_q2,4000,1.5,22.307993504028254,google_dp,94.36640659911771
histogram_q2,4000,1.75,41.07385177836027,google_dp,101.65864476911864
histogram_q2,4000,2.0,6.332025562517553,google_dp,116.59688053960504
histogram_q2,4000,2.25,20.22423688007983,google_dp,116.39202918320109
histogram_q2,4000,2.5,26.282620552271013,google_dp,111.41875417458338
histogram_q2,4000,2.75,8.055554227708255,google_dp,117.02407443323877
histogram_q2,4000,3.0,6.6517040326800405,google_dp,110.61063358038655
histogram_q2,5000,0.1,203.36199006156227,google_dp,98.28116510791148
histogram_q2,5000,0.25,271.65698232735014,google_dp,117.74777394981018
histogram_q2,5000,0.5,51.012805524907655,google_dp,99.23185365966047
histogram_q2,5000,0.75,70.95619590638573,google_dp,94.6086736528462
histogram_q2,5000,1.0,23.218764038196365,google_dp,110.33497988636236
histogram_q2,5000,1.25,19.875335546172273,google_dp,102.54638320778015
histogram_q2,5000,1.5,13.730616434481558,google_dp,100.57022173200683
histogram_q2,5000,1.75,8.427623980990532,google_dp,88.58642642606075
histogram_q2,5000,2.0,21.001543589540866,google_dp,98.90291224301328
histogram_q2,5000,2.25,7.753802211267612,google_dp,100.62388346196329
histogram_q2,5000,2.5,22.28325387690044,google_dp,101.91733392013549
histogram_q2,5000,2.75,40.94442966900827,google_dp,110.00546110515559
histogram_q2,5000,3.0,21.48790353817246,google_dp,117.58639907291159
histogram_q2,6000,0.1,324.4673662153572,google_dp,101.17758622161261
histogram_q2,6000,0.25,117.8562115463451,google_dp,108.33834038940884
histogram_q2,6000,0.5,124.0394234854271,google_dp,102.4312891420868
histogram_q2,6000,0.75,41.141602601345355,google_dp,99.3293659245387
histogram_q2,6000,1.0,27.57304318812499,google_dp,98.00914308924659
histogram_q2,6000,1.25,17.887866813409556,google_dp,84.51416170551653
histogram_q2,6000,1.5,27.115476177061765,google_dp,103.08605203024747
histogram_q2,6000,1.75,22.323219119998004,google_dp,98.28002110871977
histogram_q2,6000,2.0,10.14131268122148,google_dp,106.70912221028142
histogram_q2,6000,2.25,54.512053495696954,google_dp,87.29993142515187
histogram_q2,6000,2.5,6.7263549769791195,google_dp,98.86223166904126
histogram_q2,6000,2.75,6.050720736210937,google_dp,99.45548561239058
histogram_q2,6000,3.0,6.919974367125402,google_dp,111.61334959000892
histogram_q2,7000,0.1,399.65900508171313,google_dp,77.13394658007896
histogram_q2,7000,0.25,116.73918497748399,google_dp,72.45707921445985
histogram_q2,7000,0.5,132.57336961681366,google_dp,88.06918496715758
histogram_q2,7000,0.75,34.27571934630431,google_dp,90.23791916487596
histogram_q2,7000,1.0,26.463895006454578,google_dp,82.56330292360545
histogram_q2,7000,1.25,73.4662574694793,google_dp,80.10354465609247
histogram_q2,7000,1.5,29.25879071249004,google_dp,73.20051341266431
histogram_q2,7000,1.75,41.568569550768586,google_dp,79.54847309665729
histogram_q2,7000,2.0,13.092905392775938,google_dp,86.08672973866844
histogram_q2,7000,2.25,13.523683362168699,google_dp,82.85581453314863
histogram_q2,7000,2.5,19.696593657561266,google_dp,68.11244292342182
histogram_q2,7000,2.75,6.710565902040772,google_dp,81.18424013576758
histogram_q2,7000,3.0,8.06135065690774,google_dp,83.3503618788085
histogram_q2,8000,0.1,500.2549954440826,google_dp,80.90431722328239
histogram_q2,8000,0.25,171.5137810435054,google_dp,75.94458619087916
histogram_q2,8000,0.5,64.29502248514389,google_dp,73.18616298283072
histogram_q2,8000,0.75,31.187115665401127,google_dp,73.69405944504878
histogram_q2,8000,1.0,32.33278284480267,google_dp,77.97122471692347
histogram_q2,8000,1.25,41.6188086154251,google_dp,82.56713444299459
histogram_q2,8000,1.5,37.6779798154834,google_dp,76.47796008996102
histogram_q2,8000,1.75,27.966212648847094,google_dp,84.04212562941021
histogram_q2,8000,2.0,5.848453100522403,google_dp,73.54352899858446
histogram_q2,8000,2.25,5.882722080968668,google_dp,87.87874577144967
histogram_q2,8000,2.5,54.84618258964088,google_dp,89.2673576883186
histogram_q2,8000,2.75,17.96171022111258,google_dp,90.34991383267597
histogram_q2,8000,3.0,4.514425400551576,google_dp,79.23457106074422
histogram_q2,8500,0.1,120.21836013437574,google_dp,108.44989631271875
histogram_q2,8500,0.25,116.31302812812218,google_dp,102.72634423416281
histogram_q2,8500,0.5,47.15326233497319,google_dp,104.53597819441079
histogram_q2,8500,0.75,47.23750746353328,google_dp,92.82918763138946
histogram_q2,8500,1.0,27.679617511551015,google_dp,100.6305855523467
histogram_q2,8500,1.25,55.27679060230728,google_dp,98.43567356264873
histogram_q2,8500,1.5,22.419436810855917,google_dp,93.00524326523245
histogram_q2,8500,1.75,19.236041435437734,google_dp,100.4335043276043
histogram_q2,8500,2.0,10.54898972689509,google_dp,95.85732080499172
histogram_q2,8500,2.25,9.247026439330446,google_dp,83.25548881154393
histogram_q2,8500,2.5,13.95179964826696,google_dp,94.87723209578166
histogram_q2,8500,2.75,11.231899803505948,google_dp,94.4741839524862
histogram_q2,8500,3.0,8.984222323902664,google_dp,103.09824722418028
histogram_q3,1000,0.1,464.07515139623507,google_dp,86.58937440459196
histogram_q3,1000,0.25,295.829649248425,google_dp,89.11426923044107
histogram_q3,1000,0.5,138.534455432753,google_dp,77.2583663806015
histogram_q3,1000,0.75,92.48666401742808,google_dp,79.06939455233643
histogram_q3,1000,1.0,49.844919320192496,google_dp,105.8142443744434
histogram_q3,1000,1.25,27.700355356611624,google_dp,88.88210376006059
histogram_q3,1000,1.5,57.210857065432286,google_dp,93.80824697975966
histogram_q3,1000,1.75,38.6568297879251,google_dp,100.96695958050684
histogram_q3,1000,2.0,34.2357766309637,google_dp,90.6992939072129
histogram_q3,1000,2.25,16.40418307085794,google_dp,88.86510220654193
histogram_q3,1000,2.5,31.922136581631438,google_dp,89.95117837515572
histogram_q3,1000,2.75,22.181564727442225,google_dp,81.68864344828114
histogram_q3,1000,3.0,11.019909269482103,google_dp,90.53215276171616
histogram_q3,2000,0.1,1034.6614448503503,google_dp,80.9625060501464
histogram_q3,2000,0.25,298.88895901802226,google_dp,66.24109195186668
histogram_q3,2000,0.5,102.78621202901857,google_dp,76.0236558277865
histogram_q3,2000,0.75,80.92218732436667,google_dp,63.170717747299406
histogram_q3,2000,1.0,85.42338630166265,google_dp,65.68003668191561
histogram_q3,2000,1.25,50.214140193907774,google_dp,78.18944837050493
histogram_q3,2000,1.5,50.04244080824467,google_dp,76.8464885713535
histogram_q3,2000,1.75,57.231391166180046,google_dp,74.4919272133752
histogram_q3,2000,2.0,40.5323117746635,google_dp,84.37469694469293
histogram_q3,2000,2.25,25.834410945834378,google_dp,70.13016306268122
histogram_q3,2000,2.5,32.4262558056654,google_dp,73.60070247364668
histogram_q3,2000,2.75,20.455900609422482,google_dp,85.00580978482351
histogram_q3,2000,3.0,26.670953453625767,google_dp,71.03488146696668
histogram_q3,3000,0.1,791.9322463402634,google_dp,102.97388943779127
histogram_q3,3000,0.25,195.03822876578099,google_dp,114.81790419048741
histogram_q3,3000,0.5,52.376420719786296,google_dp,101.66230879682105
histogram_q3,3000,0.75,66.09792740174755,google_dp,97.92313107725418
histogram_q3,3000,1.0,61.14036408236005,google_dp,117.32043693317983
histogram_q3,3000,1.25,48.20181251394219,google_dp,111.69716497044206
histogram_q3,3000,1.5,23.856582007699828,google_dp,109.85323852137729
histogram_q3,3000,1.75,28.019792581901616,google_dp,94.35375304983768
histogram_q3,3000,2.0,25.827914008248857,google_dp,92.69888523263214
histogram_q3,3000,2.25,24.593468841898236,google_dp,107.95957381609745
histogram_q3,3000,2.5,24.0460335738932,google_dp,101.77857789180314
histogram_q3,3000,2.75,17.28069017409986,google_dp,110.99014610568749
histogram_q3,3000,3.0,16.195022130486546,google_dp,109.60586637037125
histogram_q3,4000,0.1,432.63582376780266,google_dp,75.42146732783715
histogram_q3,4000,0.25,225.8262727313427,google_dp,95.1742229197066
histogram_q3,4000,0.5,99.63008986041669,google_dp,91.3287607477168
histogram_q3,4000,0.75,87.97220216079012,google_dp,86.6834461796099
histogram_q3,4000,1.0,57.87533857785625,google_dp,78.76054834074606
histogram_q3,4000,1.25,47.71988102643244,google_dp,76.19424724728906
histogram_q3,4000,1.5,56.750558664817405,google_dp,90.17670723312033
histogram_q3,4000,1.75,44.32562554257442,google_dp,78.48443889093167
histogram_q3,4000,2.0,41.461008376766884,google_dp,72.21391687515126
histogram_q3,4000,2.25,32.44801883613506,google_dp,87.40285412117669
histogram_q3,4000,2.5,19.424267557490698,google_dp,77.23051377193394
histogram_q3,4000,2.75,26.78879675183678,google_dp,70.07664944924178
histogram_q3,4000,3.0,4.677365389459504,google_dp,74.53326239343536
histogram_q3,5000,0.1,213.89751634504316,google_dp,105.73800043059462
histogram_q3,5000,0.25,173.23804491685658,google_dp,113.80043313693425
histogram_q3,5000,0.5,47.846927785838346,google_dp,95.1028513053103
histogram_q3,5000,0.75,54.322903402743584,google_dp,104.46957014317127
histogram_q3,5000,1.0,24.9970480605759,google_dp,111.49692727759073
histogram_q3,5000,1.25,12.835430162787931,google_dp,101.91514442665317
histogram_q3,5000,1.5,20.588293420648846,google_dp,95.63794409824098
histogram_q3,5000,1.75,13.338117515526552,google_dp,99.79146834390738
histogram_q3,5000,2.0,11.818865499781355,google_dp,117.73125580681696
histogram_q3,5000,2.25,16.587670128070624,google_dp,96.12490366460304
histogram_q3,5000,2.5,23.45186197060151,google_dp,108.62567174890117
histogram_q3,5000,2.75,11.301542480468903,google_dp,101.4103024934325
histogram_q3,5000,3.0,12.555037294926139,google_dp,102.18154746624451
histogram_q3,6000,0.1,242.58452216194297,google_dp,77.20124404495763
histogram_q3,6000,0.25,155.22513036224777,google_dp,76.95974046264645
histogram_q3,6000,0.5,61.7239517599989,google_dp,76.12315840490396
histogram_q3,6000,0.75,32.65050300497767,google_dp,82.80151086490056
histogram_q3,6000,1.0,22.834040578930022,google_dp,88.5747941417464
histogram_q3,6000,1.25,33.01289740235394,google_dp,89.3870974764065
histogram_q3,6000,1.5,14.676970740539213,google_dp,97.09179929687292
histogram_q3,6000,1.75,24.48589830150596,google_dp,97.46654538251323
histogram_q3,6000,2.0,10.482195292132083,google_dp,101.30314031827568
histogram_q3,6000,2.25,20.447409055437543,google_dp,98.56536377144599
histogram_q3,6000,2.5,7.051700451209044,google_dp,97.47989902611457
histogram_q3,6000,2.75,11.402249413714037,google_dp,91.04073538650374
histogram_q3,6000,3.0,8.535917945311697,google_dp,98.7143276290298
histogram_q3,7000,0.1,326.3879601274552,google_dp,97.66959218244126
histogram_q3,7000,0.25,109.72549172663555,google_dp,87.20884760377544
histogram_q3,7000,0.5,34.28802426618396,google_dp,88.09751663549255
histogram_q3,7000,0.75,34.01774947773132,google_dp,90.69717809185633
histogram_q3,7000,1.0,37.968395004109425,google_dp,94.05615822418024
histogram_q3,7000,1.25,17.96948292107382,google_dp,94.98151372117155
histogram_q3,7000,1.5,24.685506843814142,google_dp,71.55195187966316
histogram_q3,7000,1.75,22.625803634079457,google_dp,75.3089006854545
histogram_q3,7000,2.0,18.699734990124732,google_dp,81.31852987958949
histogram_q3,7000,2.25,8.690358890558437,google_dp,82.59625140897099
histogram_q3,7000,2.5,21.578416777199287,google_dp,82.22832615169946
histogram_q3,7000,2.75,8.65046898668579,google_dp,88.64754422655199
histogram_q3,7000,3.0,13.62702766153003,google_dp,74.7697240752971
histogram_q3,8000,0.1,235.32454186872212,google_dp,87.64353127905645
histogram_q3,8000,0.25,80.15213376851392,google_dp,90.46039183379891
histogram_q3,8000,0.5,148.6027534328421,google_dp,98.2979767321108
histogram_q3,8000,0.75,31.578402827296703,google_dp,94.6663264082406
histogram_q3,8000,1.0,12.885363007565651,google_dp,85.06250971236379
histogram_q3,8000,1.25,8.77145732184895,google_dp,86.18942472382597
histogram_q3,8000,1.5,18.506314473762107,google_dp,99.61886508297073
histogram_q3,8000,1.75,37.186233316483815,google_dp,102.65164473035672
histogram_q3,8000,2.0,5.4142274715845335,google_dp,92.70769970538956
histogram_q3,8000,2.25,12.804502645458433,google_dp,98.69616747936067
histogram_q3,8000,2.5,19.121342222333237,google_dp,93.5223584070263
histogram_q3,8000,2.75,5.394820080116728,google_dp,92.68949919910189
histogram_q3,8000,3.0,6.431219319918613,google_dp,93.90929068740412
histogram_q3,8500,0.1,365.90205742874446,google_dp,64.92208532773135
histogram_q3,8500,0.25,88.7531654767391,google_dp,71.34661668196284
histogram_q3,8500,0.5,34.85939946254798,google_dp,64.77721382102199
histogram_q3,8500,0.75,24.169496001326426,google_dp,74.24144355005798
histogram_q3,8500,1.0,24.286553490492015,google_dp,65.33891486500656
histogram_q3,8500,1.25,12.441945367424996,google_dp,75.92916528717969
histogram_q3,8500,1.5,5.676546305064517,google_dp,71.15789836175077
histogram_q3,8500,1.75,6.580664580986889,google_dp,70.64891802974454
histogram_q3,8500,2.0,7.801105807234395,google_dp,79.92389750827553
histogram_q3,8500,2.25,9.194740927205935,google_dp,61.561326495812686
histogram_q3,8500,2.5,9.327220951839822,google_dp,69.63713335505156
histogram_q3,8500,2.75,7.558467302439925,google_dp,67.88612009144943
histogram_q3,8500,3.0,5.7730287480029325,google_dp,77.27689127174322
sum_famsize,1000,0.1,3.0230087907894694,google_dp,246.36603037729725
sum_famsize,1000,0.25,1.3210195175752848,google_dp,255.11009503380257
sum_famsize,1000,0.5,0.8879450509242732,google_dp,226.65517486491296
sum_famsize,1000,0.75,0.38608331731637097,google_dp,240.32069176526184
sum_famsize,1000,1.0,0.4464771341736798,google_dp,295.01210236484155
sum_famsize,1000,1.25,0.34291958046569476,google_dp,232.7584580400787
sum_famsize,1000,1.5,0.29677218569376623,google_dp,262.4503653567545
sum_famsize,1000,1.75,0.3064520721666822,google_dp,238.34256475706965
sum_famsize,1000,2.0,0.2025739241233877,google_dp,258.9052644954156
sum_famsize,1000,2.25,0.13657531178262725,google_dp,231.88841774844082
sum_famsize,1000,2.5,0.17784456033684753,google_dp,219.29770805384027
sum_famsize,1000,2.75,0.08447916618366103,google_dp,264.52989854154663
sum_famsize,1000,3.0,0.16847765334959236,google_dp,274.28065968395344
sum_famsize,2000,0.1,2.338857615828003,google_dp,76.38680558114166
sum_famsize,2000,0.25,0.5890603785850401,google_dp,90.51823284767396
sum_famsize,2000,0.5,0.3901211098652036,google_dp,88.56331354565144
sum_famsize,2000,0.75,0.6365165471364047,google_dp,81.94366518480044
sum_famsize,2000,1.0,0.1266557743070669,google_dp,81.75935307466186
sum_famsize,2000,1.25,0.17281942755797908,google_dp,85.0212903399521
sum_famsize,2000,1.5,0.19915031949628179,google_dp,79.53101142575642
sum_famsize,2000,1.75,0.12211930396101625,google_dp,85.04615789896705
sum_famsize,2000,2.0,0.12112510041355838,google_dp,106.40027816609458
sum_famsize,2000,2.25,0.09544159264408524,google_dp,89.49093042856424
sum_famsize,2000,2.5,0.08751051884241466,google_dp,80.6461885082037
sum_famsize,2000,2.75,0.08130277747968917,google_dp,64.29996784721527
sum_famsize,2000,3.0,0.08564837987432862,google_dp,86.08689758272337
sum_famsize,3000,0.1,1.465182449756158,google_dp,144.55424847354442
sum_famsize,3000,0.25,0.3704896899876959,google_dp,138.09787404261314
sum_famsize,3000,0.5,0.25730547639454115,google_dp,149.85695962851565
sum_famsize,3000,0.75,0.15481839497380367,google_dp,140.84279292645056
sum_famsize,3000,1.0,0.1333817034044932,google_dp,116.0200105225151
sum_famsize,3000,1.25,0.07052878276050331,google_dp,144.15512629116444
sum_famsize,3000,1.5,0.09768044088865169,google_dp,159.87903688601108
sum_famsize,3000,1.75,0.056133643187144706,google_dp,129.60130023532994
sum_famsize,3000,2.0,0.07077932984710159,google_dp,123.13659487594964
sum_famsize,3000,2.25,0.07077932984710157,google_dp,154.04880678875003
sum_famsize,3000,2.5,0.05533963369634226,google_dp,120.92772938283008
sum_famsize,3000,2.75,0.03924396275612726,google_dp,133.49819050598168
sum_famsize,3000,3.0,0.0884554025470711,google_dp,142.34774622254233
sum_famsize,4000,0.1,1.1846101903210373,google_dp,92.72855666662315
sum_famsize,4000,0.25,0.410184254175474,google_dp,101.80159959528972
sum_famsize,4000,0.5,0.17278535406381967,google_dp,103.61909740534274
sum_famsize,4000,0.75,0.17544439238566067,google_dp,88.63354546763625
sum_famsize,4000,1.0,0.15393093533116212,google_dp,90.64437571615412
sum_famsize,4000,1.25,0.12183817371092806,google_dp,86.17493275151645
