dataset_size,epsilon,result,evaluation_tool,tool,sd,query,time
3000,0.75,0.16517804232362412,,google_dp,,histogram_sex,122.636234714059
3000,1.0,0.08894424920585503,,google_dp,,histogram_sex,123.06767345865069
3000,1.25,0.11873774977322739,,google_dp,,histogram_sex,121.45692951123903
3000,1.5,0.11873774977322739,,google_dp,,histogram_sex,114.22288862430892
3000,1.75,0.029648083068618342,,google_dp,,histogram_sex,121.1006933353868
3000,2.0,0.029648083068618342,,google_dp,,histogram_sex,118.14560910008767
3000,2.25,0.11873774977322739,,google_dp,,histogram_sex,128.14264746176855
3000,2.5,0.029648083068618342,,google_dp,,histogram_sex,129.15596300151145
3000,2.75,0.029648083068618342,,google_dp,,histogram_sex,123.24995135879632
3000,3.0,0.029648083068618342,,google_dp,,histogram_sex,118.76771153787003
4000,0.1,1.1588024162479598,,google_dp,,histogram_sex,104.03944870355699
4000,0.25,0.17994874672805614,,google_dp,,histogram_sex,107.15733976950558
4000,0.5,0.16490315436794742,,google_dp,,histogram_sex,95.66829167866749
4000,0.75,0.40854612463834106,,google_dp,,histogram_sex,92.38693711552736
4000,1.0,0.08245157718397371,,google_dp,,histogram_sex,101.13848303230526
4000,1.25,0.4050030065691649,,google_dp,,histogram_sex,96.43598617390388
4000,1.5,0.048020834036437865,,google_dp,,histogram_sex,98.50309111949682
4000,1.75,0.024010417018218932,,google_dp,,histogram_sex,105.65162405008573
4000,2.0,0.024010417018218932,,google_dp,,histogram_sex,93.25979328799218
4000,2.25,0.024010417018218932,,google_dp,,histogram_sex,105.53852712311522
4000,2.5,0.024010417018218932,,google_dp,,histogram_sex,104.99076837057251
4000,2.75,0.024010417018218932,,google_dp,,histogram_sex,100.16560211039898
4000,3.0,0.0711952400372275,,google_dp,,histogram_sex,102.92120062792847
5000,0.1,0.3134178858394239,,google_dp,,histogram_sex,121.81456095134615
5000,0.25,0.3187074942318633,,google_dp,,histogram_sex,107.38674001254797
5000,0.5,0.12651890020217635,,google_dp,,histogram_sex,100.73941090180129
5000,0.75,0.05950407695819475,,google_dp,,histogram_sex,107.75944592226045
5000,1.0,0.06325945010108817,,google_dp,,histogram_sex,112.89194324883339
5000,1.25,0.053117915705310555,,google_dp,,histogram_sex,106.95561774691105
5000,1.5,0.0396693846387965,,google_dp,,histogram_sex,101.80851539716367
5000,1.75,0.01983469231939825,,google_dp,,histogram_sex,112.37197808626722
5000,2.0,0.01983469231939825,,google_dp,,histogram_sex,114.15917808732958
5000,2.25,0.049275733880595654,,google_dp,,histogram_sex,113.3212361886176
5000,2.5,0.01983469231939825,,google_dp,,histogram_sex,114.78624678895504
5000,2.75,0.01983469231939825,,google_dp,,histogram_sex,102.38934718248048
5000,3.0,0.01983469231939825,,google_dp,,histogram_sex,110.40248375798423
5499,0.1,1.2225325349461726,,google_dp,,histogram_sex,118.78685700182665
5499,0.25,0.17008367367669738,,google_dp,,histogram_sex,115.12538245496143
5499,0.5,0.1342936566733365,,google_dp,,histogram_sex,108.1745970424237
5499,0.75,0.17611414593463157,,google_dp,,histogram_sex,105.31219160878447
5499,1.0,0.03666615406723087,,google_dp,,histogram_sex,116.29505967347689
5499,1.25,0.04680372111310331,,google_dp,,histogram_sex,118.07209012742696
5499,1.5,0.018333077033615437,,google_dp,,histogram_sex,113.37543515622053
5499,1.75,0.04306375037676903,,google_dp,,histogram_sex,97.11151925425077
5499,2.0,0.04680372111310331,,google_dp,,histogram_sex,111.89346147522106
5499,2.25,0.056558761041898595,,google_dp,,histogram_sex,114.27785188190684
5499,2.5,0.04680372111310331,,google_dp,,histogram_sex,120.51210658296196
5499,2.75,0.08612750075353806,,google_dp,,histogram_sex,134.3573509996441
5499,3.0,0.04680372111310331,,google_dp,,histogram_sex,119.67361285744975
1000,0.1,0.8827468153075066,,google_dp,,sum_age,144.7286922982433
1000,0.25,0.6278095399125341,,google_dp,,sum_age,127.52864453656213
1000,0.5,0.23669418431692657,,google_dp,,sum_age,130.28063932665574
1000,0.75,0.18101958984547506,,google_dp,,sum_age,148.37284680508844
1000,1.0,0.16614418426551913,,google_dp,,sum_age,127.1465324141666
1000,1.25,0.08346094054045768,,google_dp,,sum_age,132.69724457885832
1000,1.5,0.07431700640519946,,google_dp,,sum_age,132.60380858013013
1000,1.75,0.061056654663494886,,google_dp,,sum_age,126.01722364493754
1000,2.0,0.06745236666033455,,google_dp,,sum_age,130.36637768286022
1000,2.25,0.08237812733723013,,google_dp,,sum_age,139.4863930198112
1000,2.5,0.06343039978321778,,google_dp,,sum_age,162.7215705061136
1000,2.75,0.03439278763848408,,google_dp,,sum_age,145.57389206290682
1000,3.0,0.045124194991670835,,google_dp,,sum_age,139.5845454985087
2000,0.1,1.0028569017275681,,google_dp,,sum_age,129.08058122224816
2000,0.25,0.45099400563501213,,google_dp,,sum_age,138.40378282662383
2000,0.5,0.21936773699505746,,google_dp,,sum_age,132.9037664459421
2000,0.75,0.07536149347485468,,google_dp,,sum_age,131.60503252622036
2000,1.0,0.04602238205033632,,google_dp,,sum_age,136.28130325242705
2000,1.25,0.09845541068897608,,google_dp,,sum_age,139.04780813271645
2000,1.5,0.04411486532809284,,google_dp,,sum_age,137.57379524216014
2000,1.75,0.029908030130493625,,google_dp,,sum_age,145.55348406676455
2000,2.0,0.04580389701437387,,google_dp,,sum_age,149.81371448102522
2000,2.25,0.017667854205257183,,google_dp,,sum_age,148.91761633414137
2000,2.5,0.03351628778437249,,google_dp,,sum_age,143.29482918596568
2000,2.75,0.031123366093493872,,google_dp,,sum_age,132.67900188147388
2000,3.0,0.026205943951723643,,google_dp,,sum_age,126.24722417763962
3000,0.1,0.49725521223954766,,google_dp,,sum_age,123.20868082968654
3000,0.25,0.1856965862952808,,google_dp,,sum_age,126.51246071735804
3000,0.5,0.09348694749366226,,google_dp,,sum_age,119.79205314541635
3000,0.75,0.05593937841250957,,google_dp,,sum_age,130.26389518652886
3000,1.0,0.05796381511502349,,google_dp,,sum_age,162.48916455090233
3000,1.25,0.018496055167906065,,google_dp,,sum_age,129.79533819611834
3000,1.5,0.039980131163870926,,google_dp,,sum_age,134.57922111991414
3000,1.75,0.023891169672017026,,google_dp,,sum_age,126.50075982024858
3000,2.0,0.03036264265660547,,google_dp,,sum_age,124.63121486824382
3000,2.25,0.02346868280142414,,google_dp,,sum_age,133.05758065288146
3000,2.5,0.016736524209358554,,google_dp,,sum_age,132.25105427483587
3000,2.75,0.015134526153845546,,google_dp,,sum_age,124.1164053727117
3000,3.0,0.009979838093545952,,google_dp,,sum_age,123.13677850739282
4000,0.1,0.25578352277088606,,google_dp,,sum_age,114.40128297661283
4000,0.25,0.16877129056655973,,google_dp,,sum_age,125.79904845752394
4000,0.5,0.06823330379295532,,google_dp,,sum_age,117.58733388721167
4000,0.75,0.03564159640376552,,google_dp,,sum_age,120.08742583607159
4000,1.0,0.024940969644284043,,google_dp,,sum_age,117.20280808437917
4000,1.25,0.028926522579051116,,google_dp,,sum_age,115.95429798254249
4000,1.5,0.024247666504904855,,google_dp,,sum_age,112.17634831109156
4000,1.75,0.02038157525241538,,google_dp,,sum_age,109.49509798035812
4000,2.0,0.01416401438358448,,google_dp,,sum_age,114.36210600881347
4000,2.25,0.01014223109532483,,google_dp,,sum_age,117.16532864859374
4000,2.5,0.01870967439710376,,google_dp,,sum_age,115.98239150307333
4000,2.75,0.013149967633640356,,google_dp,,sum_age,123.40444871614775
4000,3.0,0.012164866585307372,,google_dp,,sum_age,131.0650901639837
5000,0.1,0.22387724970312153,,google_dp,,sum_age,118.12385197602421
5000,0.25,0.12066595653651051,,google_dp,,sum_age,123.33045490824163
5000,0.5,0.06548344854917432,,google_dp,,sum_age,137.68419705779837
5000,0.75,0.012171751476690732,,google_dp,,sum_age,133.73983795596456
5000,1.0,0.022468031408805246,,google_dp,,sum_age,131.5831291755475
5000,1.25,0.01751682659594635,,google_dp,,sum_age,121.08791619073733
5000,1.5,0.02366259957212776,,google_dp,,sum_age,123.70816824188996
5000,1.75,0.01991841511837535,,google_dp,,sum_age,116.48565252217
5000,2.0,0.0076231683538528355,,google_dp,,sum_age,124.22119325627044
5000,2.25,0.013222477389492854,,google_dp,,sum_age,127.30942675198101
5000,2.5,0.014800211049777615,,google_dp,,sum_age,117.76590341316957
5000,2.75,0.00815467901369579,,google_dp,,sum_age,128.71974164548237
5000,3.0,0.009505336976956496,,google_dp,,sum_age,131.46309130045472
5499,0.1,0.22452081430195037,,google_dp,,sum_age,125.85677644515457
5499,0.25,0.08815813219203332,,google_dp,,sum_age,130.92067959369848
5499,0.5,0.05205058688768189,,google_dp,,sum_age,123.6397772488814
5499,0.75,0.03624877667437567,,google_dp,,sum_age,136.25037563180297
5499,1.0,0.03768302468268733,,google_dp,,sum_age,132.94632452659062
5499,1.25,0.022819089122615453,,google_dp,,sum_age,136.14277043164384
5499,1.5,0.011310844188583385,,google_dp,,sum_age,136.1097827356781
5499,1.75,0.018996487382377768,,google_dp,,sum_age,130.1922153912463
5499,2.0,0.01004181057553761,,google_dp,,sum_age,132.8559201904813
5499,2.25,0.01066439228131278,,google_dp,,sum_age,134.92770637497597
5499,2.5,0.006134423998475783,,google_dp,,sum_age,140.90606608934638
5499,2.75,0.007791171657385708,,google_dp,,sum_age,127.42424773301768
5499,3.0,0.005038211533055447,,google_dp,,sum_age,134.55093960916395
1000,0.1,0.759213507351289,,google_dp,,sum_dfa,126.20232552715827
1000,0.25,0.5003226180279023,,google_dp,,sum_dfa,120.93371501604904
1000,0.5,0.36178597673783314,,google_dp,,sum_dfa,114.89589751062451
1000,0.75,0.15836534245016068,,google_dp,,sum_dfa,125.85350361308392
1000,1.0,0.1914474428845946,,google_dp,,sum_dfa,116.2034661767641
1000,1.25,0.11777999902763646,,google_dp,,sum_dfa,127.30206426484234
1000,1.5,0.09091568369711862,,google_dp,,sum_dfa,121.41817780018765
1000,1.75,0.056325786346360776,,google_dp,,sum_dfa,124.06738030981774
1000,2.0,0.08982760957237779,,google_dp,,sum_dfa,124.82806521969837
1000,2.25,0.05962166298160858,,google_dp,,sum_dfa,133.89626473230584
1000,2.5,0.041010516139988296,,google_dp,,sum_dfa,141.41194058943947
1000,2.75,0.04993880010785619,,google_dp,,sum_dfa,122.70688952501345
1000,3.0,0.02727051781112261,,google_dp,,sum_dfa,134.61888680878496
2000,0.1,0.8930034981253033,,google_dp,,sum_dfa,120.5688432767469
2000,0.25,0.16850123369692224,,google_dp,,sum_dfa,123.1904030766229
2000,0.5,0.09148781923527188,,google_dp,,sum_dfa,129.7014124351184
2000,0.75,0.10100162567329947,,google_dp,,sum_dfa,122.42311043883495
2000,1.0,0.08379203377068017,,google_dp,,sum_dfa,121.27576559057974
2000,1.25,0.06484148174905313,,google_dp,,sum_dfa,130.0723594562837
2000,1.5,0.06878769065449869,,google_dp,,sum_dfa,138.94406660451105
2000,1.75,0.04526352592635383,,google_dp,,sum_dfa,131.81295089696027
2000,2.0,0.028756485136482116,,google_dp,,sum_dfa,124.91040660348747
2000,2.25,0.02595677190798139,,google_dp,,sum_dfa,126.64936769464114
2000,2.5,0.01926205373770093,,google_dp,,sum_dfa,132.8123812456164
2000,2.75,0.025904786388605945,,google_dp,,sum_dfa,124.70915486392767
2000,3.0,0.01819519084524381,,google_dp,,sum_dfa,118.8141351166762
3000,0.1,0.4229275062809327,,google_dp,,sum_dfa,114.61774171913386
3000,0.25,0.19125070642018047,,google_dp,,sum_dfa,124.98443855370863
3000,0.5,0.10656886358908613,,google_dp,,sum_dfa,127.73099840991623
3000,0.75,0.061828684446975875,,google_dp,,sum_dfa,116.05971825712756
3000,1.0,0.044114346389082376,,google_dp,,sum_dfa,111.32921927842483
3000,1.25,0.048417664752339176,,google_dp,,sum_dfa,112.76407653226157
3000,1.5,0.027395117719761237,,google_dp,,sum_dfa,113.74645512005925
3000,1.75,0.032977650685433256,,google_dp,,sum_dfa,121.8992261504057
3000,2.0,0.025212493632921388,,google_dp,,sum_dfa,114.81899449691255
3000,2.25,0.016589706891585808,,google_dp,,sum_dfa,122.34906139076959
3000,2.5,0.014473073855259195,,google_dp,,sum_dfa,119.7182034227061
3000,2.75,0.013386307222989445,,google_dp,,sum_dfa,150.2408416817936
3000,3.0,0.010595409531280913,,google_dp,,sum_dfa,127.3370840171954
4000,0.1,0.34292728527405425,,google_dp,,sum_dfa,115.87178409418985
4000,0.25,0.1928191322474659,,google_dp,,sum_dfa,114.64602975497374
4000,0.5,0.06506510060171733,,google_dp,,sum_dfa,122.2941276158679
4000,0.75,0.030094262085963205,,google_dp,,sum_dfa,120.8955923745018
4000,1.0,0.0352470229464755,,google_dp,,sum_dfa,119.96206306836285
4000,1.25,0.03176594400834034,,google_dp,,sum_dfa,119.3776321814378
4000,1.5,0.03134806199325756,,google_dp,,sum_dfa,123.2674314918141
4000,1.75,0.024310394031502144,,google_dp,,sum_dfa,121.19214203482925
4000,2.0,0.027647098905410387,,google_dp,,sum_dfa,116.83245059899123
4000,2.25,0.010710576999341257,,google_dp,,sum_dfa,130.50905181239003
4000,2.5,0.012905357491730832,,google_dp,,sum_dfa,140.16918425249742
4000,2.75,0.008972298343742777,,google_dp,,sum_dfa,133.5352194851088
4000,3.0,0.015368838091789822,,google_dp,,sum_dfa,120.96755220776735
5000,0.1,0.3013335225140898,,google_dp,,sum_dfa,110.94895382620207
5000,0.25,0.07266551841379539,,google_dp,,sum_dfa,108.75463328409938
5000,0.5,0.04607816002502226,,google_dp,,sum_dfa,124.93287924844489
5000,0.75,0.03163616514214042,,google_dp,,sum_dfa,121.10176043580847
5000,1.0,0.04525530623855177,,google_dp,,sum_dfa,125.23042420677439
5000,1.25,0.0312477011410867,,google_dp,,sum_dfa,116.72649072307608
5000,1.5,0.014753721561530677,,google_dp,,sum_dfa,112.38379596981945
5000,1.75,0.017902169015646514,,google_dp,,sum_dfa,119.66855650296814
5000,2.0,0.011596070498426257,,google_dp,,sum_dfa,110.66342880181044
5000,2.25,0.009176703728167033,,google_dp,,sum_dfa,163.16922051504565
5000,2.5,0.012114120172963911,,google_dp,,sum_dfa,134.5507713376455
5000,2.75,0.011927139240199388,,google_dp,,sum_dfa,110.06088899439612
5000,3.0,0.007450878287407126,,google_dp,,sum_dfa,112.00434332567593
5499,0.1,0.29828822338587135,,google_dp,,sum_dfa,107.6896710948034
5499,0.25,0.07960788518797204,,google_dp,,sum_dfa,107.06598857656564
5499,0.5,0.05159585320851811,,google_dp,,sum_dfa,112.91067346466635
5499,0.75,0.036994767374993756,,google_dp,,sum_dfa,111.20962813532327
5499,1.0,0.027008971947627004,,google_dp,,sum_dfa,112.24525920905464
5499,1.25,0.020134797042178822,,google_dp,,sum_dfa,127.48877284776192
5499,1.5,0.0193677804678032,,google_dp,,sum_dfa,123.3290703433187
5499,1.75,0.025351563617105083,,google_dp,,sum_dfa,117.86540463204733
5499,2.0,0.011808582949191803,,google_dp,,sum_dfa,117.82083149757455
5499,2.25,0.006395573554363525,,google_dp,,sum_dfa,123.86371716683276
5499,2.5,0.009699054418026296,,google_dp,,sum_dfa,127.35916840977954
5499,2.75,0.007449406743747142,,google_dp,,sum_dfa,123.57686876878509
5499,3.0,0.014445854999413145,,google_dp,,sum_dfa,130.85472025761092
1000,0.1,2.46385157007381,,google_dp,,sum_hnr,116.28866533254268
1000,0.25,0.7386656521960167,,google_dp,,sum_hnr,119.23502150015001
1000,0.5,0.18911501405749,,google_dp,,sum_hnr,131.97775381429636
1000,0.75,0.19405846711964905,,google_dp,,sum_hnr,131.26324701879625
1000,1.0,0.18376290758511268,,google_dp,,sum_hnr,123.6018301391449
1000,1.25,0.11826120664131005,,google_dp,,sum_hnr,118.55497678298389
1000,1.5,0.08530819673494619,,google_dp,,sum_hnr,110.4318621224429
1000,1.75,0.09554015158313278,,google_dp,,sum_hnr,124.70926279261498
1000,2.0,0.08023471528716491,,google_dp,,sum_hnr,119.14495447922265
1000,2.25,0.05799273101836166,,google_dp,,sum_hnr,116.77793126888211
1000,2.5,0.0637426059030943,,google_dp,,sum_hnr,114.01057134776644
1000,2.75,0.08274776497296553,,google_dp,,sum_hnr,125.70343132221726
1000,3.0,0.052349062310673544,,google_dp,,sum_hnr,118.62163311690644
2000,0.1,0.8065345294745054,,google_dp,,sum_hnr,131.0722975115774
2000,0.25,0.3281251345360251,,google_dp,,sum_hnr,119.51863192261152
2000,0.5,0.2147331859331558,,google_dp,,sum_hnr,124.51003269863084
2000,0.75,0.12400736301470507,,google_dp,,sum_hnr,121.62547635607952
2000,1.0,0.09679830263152416,,google_dp,,sum_hnr,126.23568140621482
2000,1.25,0.07204249478066543,,google_dp,,sum_hnr,136.39749387845
2000,1.5,0.03980155691546224,,google_dp,,sum_hnr,132.27906915352622
2000,1.75,0.03797979206447158,,google_dp,,sum_hnr,138.69295019413156
2000,2.0,0.04970174617240144,,google_dp,,sum_hnr,125.27470791400572
2000,2.25,0.03690793531793333,,google_dp,,sum_hnr,133.45167396790677
2000,2.5,0.04264036059860455,,google_dp,,sum_hnr,146.18864404875174
2000,2.75,0.04826536728120125,,google_dp,,sum_hnr,127.59794234479303
2000,3.0,0.01735162348024729,,google_dp,,sum_hnr,121.91045758295846
3000,0.1,0.5176166111225198,,google_dp,,sum_hnr,131.6621372434168
3000,0.25,0.24239774881635529,,google_dp,,sum_hnr,127.90055684746476
3000,0.5,0.1222120237350597,,google_dp,,sum_hnr,139.988400763179
3000,0.75,0.12465834266247523,,google_dp,,sum_hnr,142.6339814625274
3000,1.0,0.054622810242663994,,google_dp,,sum_hnr,134.67103941552477
3000,1.25,0.07689289677009802,,google_dp,,sum_hnr,125.67192633371374
3000,1.5,0.03880600800066773,,google_dp,,sum_hnr,125.03079851358385
3000,1.75,0.037783184374484115,,google_dp,,sum_hnr,121.91702634678256
3000,2.0,0.030779327577143405,,google_dp,,sum_hnr,112.63322337912551
3000,2.25,0.03179592649678004,,google_dp,,sum_hnr,114.49708854317262
3000,2.5,0.020981505728780003,,google_dp,,sum_hnr,114.66354563583066
3000,2.75,0.018225024981106328,,google_dp,,sum_hnr,127.1430544449053
3000,3.0,0.021670353592672633,,google_dp,,sum_hnr,127.64105089665388
4000,0.1,0.42769959425659426,,google_dp,,sum_hnr,115.9477508859917
4000,0.25,0.19788546321780082,,google_dp,,sum_hnr,105.23437843722945
4000,0.5,0.12827470639228825,,google_dp,,sum_hnr,149.94114160096402
4000,0.75,0.03854160245260294,,google_dp,,sum_hnr,123.27893918548443
4000,1.0,0.035832543262134704,,google_dp,,sum_hnr,108.55270853495578
4000,1.25,0.036331605081289846,,google_dp,,sum_hnr,105.1712072932146
4000,1.5,0.021544399061919357,,google_dp,,sum_hnr,114.93958488724778
4000,1.75,0.015217418527771752,,google_dp,,sum_hnr,140.15816923706558
4000,2.0,0.025733166780666162,,google_dp,,sum_hnr,168.77904972052897
4000,2.25,0.023227944577823203,,google_dp,,sum_hnr,159.31583075662846
4000,2.5,0.016171504733806186,,google_dp,,sum_hnr,168.36197943779257
4000,2.75,0.02040012137077016,,google_dp,,sum_hnr,162.34802172588292
4000,3.0,0.018498543841909392,,google_dp,,sum_hnr,132.8080375681617
5000,0.1,0.3876790593409286,,google_dp,,sum_hnr,125.45432119124536
5000,0.25,0.13541703405199998,,google_dp,,sum_hnr,137.7718993533648
5000,0.5,0.07879128276110597,,google_dp,,sum_hnr,131.29272827913104
5000,0.75,0.0629903587547397,,google_dp,,sum_hnr,145.44432918370006
5000,1.0,0.03455420823817729,,google_dp,,sum_hnr,148.2977213479854
5000,1.25,0.027115911943568223,,google_dp,,sum_hnr,132.56690551366077
5000,1.5,0.030374946207546803,,google_dp,,sum_hnr,137.1960982732682
5000,1.75,0.022736193615465913,,google_dp,,sum_hnr,130.6909440965195
5000,2.0,0.01661961864028772,,google_dp,,sum_hnr,143.20543080029248
5000,2.25,0.010926778521249389,,google_dp,,sum_hnr,130.5356690908364
5000,2.5,0.015515977756350819,,google_dp,,sum_hnr,135.93940372310422
5000,2.75,0.016817524451554485,,google_dp,,sum_hnr,147.4805407340814
5000,3.0,0.01068661250958919,,google_dp,,sum_hnr,137.3772169464417
5499,0.1,0.37695035207094724,,google_dp,,sum_hnr,111.46918530026105
5499,0.25,0.19277236432308492,,google_dp,,sum_hnr,116.51637511097319
5499,0.5,0.04416830405687193,,google_dp,,sum_hnr,116.35460628350616
5499,0.75,0.06351277528007399,,google_dp,,sum_hnr,125.3410596188115
5499,1.0,0.03206438051339771,,google_dp,,sum_hnr,114.12318998531599
5499,1.25,0.01973132949424519,,google_dp,,sum_hnr,119.52397408668816
5499,1.5,0.018677745584260608,,google_dp,,sum_hnr,123.74895481413868
5499,1.75,0.01609842871984585,,google_dp,,sum_hnr,129.05587228490808
5499,2.0,0.014205001270600873,,google_dp,,sum_hnr,128.129001802471
5499,2.25,0.01743359084618738,,google_dp,,sum_hnr,131.3705611949856
5499,2.5,0.011722429068945354,,google_dp,,sum_hnr,120.56010682050066
5499,2.75,0.007433675123904901,,google_dp,,sum_hnr,136.33448513607357
5499,3.0,0.006985868450318689,,google_dp,,sum_hnr,128.97504768826252
1000,0.1,14.581761563536533,,google_dp,,sum_jitter_abs,135.03245486309802
1000,0.25,3.1973824792776098,,google_dp,,sum_jitter_abs,129.8232554340183
1000,0.5,2.1908486660777764,,google_dp,,sum_jitter_abs,137.41280004213075
1000,0.75,1.5612150934070548,,google_dp,,sum_jitter_abs,127.64120530168483
1000,1.0,1.1861250046352736,,google_dp,,sum_jitter_abs,134.69849667135543
1000,1.25,1.0748591328733466,,google_dp,,sum_jitter_abs,132.8689391409014
1000,1.5,0.7630026965978416,,google_dp,,sum_jitter_abs,139.204841592141
1000,1.75,0.7879290119356748,,google_dp,,sum_jitter_abs,141.00722218847764
1000,2.0,0.7319348370423494,,google_dp,,sum_jitter_abs,147.45547806226406
1000,2.25,0.6812285875846668,,google_dp,,sum_jitter_abs,132.7895363981949
1000,2.5,0.7883664898661774,,google_dp,,sum_jitter_abs,126.30529669990689
1000,2.75,0.4811980269566175,,google_dp,,sum_jitter_abs,138.44836161606187
1000,3.0,0.46194763682803325,,google_dp,,sum_jitter_abs,138.51945966021725
2000,0.1,3.2136766816276428,,google_dp,,sum_jitter_abs,141.51824937706934
2000,0.25,2.560174659732737,,google_dp,,sum_jitter_abs,117.82012724608315
2000,0.5,0.9182741279837007,,google_dp,,sum_jitter_abs,118.81143759018565
2000,0.75,1.0665751705755624,,google_dp,,sum_jitter_abs,130.06556541847237
2000,1.0,0.6672894444609451,,google_dp,,sum_jitter_abs,154.59093717201515
2000,1.25,0.5168009457012689,,google_dp,,sum_jitter_abs,150.46003259054348
2000,1.5,0.417886325553151,,google_dp,,sum_jitter_abs,143.15172091650084
2000,1.75,0.3836366933255521,,google_dp,,sum_jitter_abs,149.54246604129824
2000,2.0,0.19725913096870648,,google_dp,,sum_jitter_abs,150.07820463489102
2000,2.25,0.287624882660846,,google_dp,,sum_jitter_abs,134.78713561983162
2000,2.5,0.3511401095883,,google_dp,,sum_jitter_abs,116.89026946994696
2000,2.75,0.17232896463083863,,google_dp,,sum_jitter_abs,114.4801107233463
2000,3.0,0.22297930482469797,,google_dp,,sum_jitter_abs,115.32212463619635
3000,0.1,4.297283453234374,,google_dp,,sum_jitter_abs,126.51000113120006
3000,0.25,1.3871541946747297,,google_dp,,sum_jitter_abs,121.74794830109204
3000,0.5,1.2322018761349403,,google_dp,,sum_jitter_abs,142.75134276716292
3000,0.75,0.9957460261262899,,google_dp,,sum_jitter_abs,137.29207780414455
3000,1.0,0.34783905416870653,,google_dp,,sum_jitter_abs,119.03977860219861
3000,1.25,0.2280246890148484,,google_dp,,sum_jitter_abs,115.09846455423774
3000,1.5,0.26407491015000023,,google_dp,,sum_jitter_abs,114.22802506532695
3000,1.75,0.2100628622886601,,google_dp,,sum_jitter_abs,117.95360560236581
3000,2.0,0.21546562982357942,,google_dp,,sum_jitter_abs,116.4122053404959
3000,2.25,0.10912404357849262,,google_dp,,sum_jitter_abs,124.985116900067
3000,2.5,0.2131789594871037,,google_dp,,sum_jitter_abs,113.36582605402961
3000,2.75,0.14850930825066333,,google_dp,,sum_jitter_abs,117.28688112304751
3000,3.0,0.12685336793973773,,google_dp,,sum_jitter_abs,124.65085277656848
4000,0.1,2.308046337866119,,google_dp,,sum_jitter_abs,122.63058305794353
4000,0.25,1.6888749136701415,,google_dp,,sum_jitter_abs,119.3044223456646
4000,0.5,0.5156716442743117,,google_dp,,sum_jitter_abs,120.69450716454296
4000,0.75,0.4922077847690001,,google_dp,,sum_jitter_abs,139.28600060988475
4000,1.0,0.40736530243603547,,google_dp,,sum_jitter_abs,135.37405313325849
4000,1.25,0.2793666363660466,,google_dp,,sum_jitter_abs,131.94353976432512
4000,1.5,0.17466538828630013,,google_dp,,sum_jitter_abs,136.21556225142922
4000,1.75,0.1733656012790502,,google_dp,,sum_jitter_abs,137.39071056443936
4000,2.0,0.192286255997702,,google_dp,,sum_jitter_abs,122.63080285849213
4000,2.25,0.13350347354730763,,google_dp,,sum_jitter_abs,114.70996734085554
4000,2.5,0.11736577723266112,,google_dp,,sum_jitter_abs,128.17313425542875
4000,2.75,0.10440904531477264,,google_dp,,sum_jitter_abs,116.16431827389853
4000,3.0,0.08380505264678714,,google_dp,,sum_jitter_abs,118.07525660969296
5000,0.1,1.9031679055000288,,google_dp,,sum_jitter_abs,91.27509561697353
5000,0.25,0.7500489527096968,,google_dp,,sum_jitter_abs,84.65310779150504
5000,0.5,0.46879822382594877,,google_dp,,sum_jitter_abs,84.24313392377168
5000,0.75,0.3729927273828348,,google_dp,,sum_jitter_abs,78.75078858186959
5000,1.0,0.24752293030812,,google_dp,,sum_jitter_abs,84.63008101528663
5000,1.25,0.22671693155647898,,google_dp,,sum_jitter_abs,75.70408361521693
5000,1.5,0.1646134441761019,,google_dp,,sum_jitter_abs,79.9424448630987
5000,1.75,0.13379679340787945,,google_dp,,sum_jitter_abs,89.93490982393584
5000,2.0,0.08804874513514788,,google_dp,,sum_jitter_abs,100.45652848640532
5000,2.25,0.09871816384541705,,google_dp,,sum_jitter_abs,95.38420538968789
5000,2.5,0.09273471049273618,,google_dp,,sum_jitter_abs,81.89610846392914
5000,2.75,0.06672285679891705,,google_dp,,sum_jitter_abs,97.13320298663778
5000,3.0,0.08524520139126773,,google_dp,,sum_jitter_abs,98.78055190408574
5499,0.1,2.5621935646012908,,google_dp,,sum_jitter_abs,144.69658266552656
5499,0.25,0.7329779436770224,,google_dp,,sum_jitter_abs,148.91325368801236
5499,0.5,0.4182579624386747,,google_dp,,sum_jitter_abs,136.58233705882336
5499,0.75,0.3177740482256567,,google_dp,,sum_jitter_abs,148.72370548345256
5499,1.0,0.21875583179216262,,google_dp,,sum_jitter_abs,128.74336803185196
5499,1.25,0.20831759286494617,,google_dp,,sum_jitter_abs,130.16649877178182
5499,1.5,0.11682399898810142,,google_dp,,sum_jitter_abs,123.67457970818103
5499,1.75,0.13512989656150562,,google_dp,,sum_jitter_abs,115.54924835986023
5499,2.0,0.09639243591618894,,google_dp,,sum_jitter_abs,167.29760789303597
5499,2.25,0.1167407876323822,,google_dp,,sum_jitter_abs,139.4082279817163
5499,2.5,0.07704287695369601,,google_dp,,sum_jitter_abs,133.459521700815
5499,2.75,0.07620067370919303,,google_dp,,sum_jitter_abs,129.68669260783736
5499,3.0,0.05670861832553464,,google_dp,,sum_jitter_abs,130.65708021536656
1000,0.1,33.74215509133679,,google_dp,,sum_jitter_ddp,122.71636855967118
1000,0.25,12.592096324614532,,google_dp,,sum_jitter_ddp,126.57855204060398
1000,0.5,4.394681977763079,,google_dp,,sum_jitter_ddp,124.37867645920831
1000,0.75,4.127619848393875,,google_dp,,sum_jitter_ddp,130.50470143891192
